Drug,CYP***,Action,Species,Database,DrugID,Gene,Reference,Strength
Propranololhydrochloride,CYP3A7,substrate,NotSpecified,KEGG,,,,
Quetiapine,CYP3A7,substrate,NotSpecified,KEGG,,,,
Quetiapinefumarate,CYP3A7,substrate,NotSpecified,KEGG,,,,
Quinine,CYP3A7,substrate,NotSpecified,KEGG,,,,
Quininehydrochloridehydrate,CYP3A7,substrate,NotSpecified,KEGG,,,,
Quininesulfate,CYP3A7,substrate,NotSpecified,KEGG,,,,
Quinineascorbate,CYP3A7,substrate,NotSpecified,KEGG,,,,
Quininedihydrochloride,CYP3A7,substrate,NotSpecified,KEGG,,,,
Salmeterol,CYP3A7,substrate,NotSpecified,KEGG,,,,
Salmeterolxinafoate,CYP3A7,substrate,NotSpecified,KEGG,,,,
Saquinavir,CYP3A7,substrate,NotSpecified,KEGG,,,,
Saquinavirmesylate,CYP3A7,substrate,NotSpecified,KEGG,,,,
Sildenafil,CYP3A7,substrate,NotSpecified,KEGG,,,,
Sildenafilcitrate,CYP3A7,substrate,NotSpecified,KEGG,,,,
Tacrolimus,CYP3A7,substrate,NotSpecified,KEGG,,,,
Tacrolimus,CYP3A7,substrate,NotSpecified,KEGG,,,,
Telithromycin,CYP3A7,substrate,NotSpecified,KEGG,,,,
Terfenadine,CYP3A7,substrate,NotSpecified,KEGG,,,,
Testosterone,CYP3A7,substrate,NotSpecified,KEGG,,,,
Testosteronecypionate,CYP3A7,substrate,NotSpecified,KEGG,,,,
Testosteroneenanthate,CYP3A7,substrate,NotSpecified,KEGG,,,,
Testosteronepropionate,CYP3A7,substrate,NotSpecified,KEGG,,,,
Testosteroneketolaurate,CYP3A7,substrate,NotSpecified,KEGG,,,,
Testosteronephenylacetate,CYP3A7,substrate,NotSpecified,KEGG,,,,
Testosteroneundecanoate,CYP3A7,substrate,NotSpecified,KEGG,,,,
Testosteronedecanoate,CYP3A7,substrate,NotSpecified,KEGG,,,,
Testosteronephenylpropionate,CYP3A7,substrate,NotSpecified,KEGG,,,,
Trazodone,CYP3A7,substrate,NotSpecified,KEGG,,,,
Trazodonehydrochloride,CYP3A7,substrate,NotSpecified,KEGG,,,,
Verapamil,CYP3A7,substrate,NotSpecified,KEGG,,,,
Verapamilhydrochloride,CYP3A7,substrate,NotSpecified,KEGG,,,,
Ziprasidone,CYP3A7,substrate,NotSpecified,KEGG,,,,
Ziprasidonehydrochloride,CYP3A7,substrate,NotSpecified,KEGG,,,,
Ziprasidonemesylate,CYP3A7,substrate,NotSpecified,KEGG,,,,
Zolpidem,CYP3A7,substrate,NotSpecified,KEGG,,,,
Zolpidemtartrate,CYP3A7,substrate,NotSpecified,KEGG,,,,
Zaleplon,CYP3A7,substrate,NotSpecified,KEGG,,,,
Alfentanil,CYP3A,substrate,NotSpecified,KEGG,,,,Narrow&Sensitive
Alfentanilhydrochloride,CYP3A,substrate,NotSpecified,KEGG,,,,Narrow&Sensitive
Alprazolam,CYP3A,substrate,NotSpecified,KEGG,,,,
Aprepitant,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Fosaprepitantdimeglumine,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Astemizole,CYP3A,substrate,NotSpecified,KEGG,,,,Narrow
Amobarbital,CYP3A,substrate,NotSpecified,KEGG,,,,
Amobarbitalsodium,CYP3A,substrate,NotSpecified,KEGG,,,,
Atorvastatin,CYP3A,substrate,NotSpecified,KEGG,,,,
Atorvastatincalciumanhydorous,CYP3A,substrate,NotSpecified,KEGG,,,,
Atorvastatincalcium,CYP3A,substrate,NotSpecified,KEGG,,,,
Azelnidipine,CYP3A,substrate,NotSpecified,KEGG,,,,
Chlorpromazinehydrochloride-promethazinehydrochloride-phenobarbitalmixt,CYP3A,substrate,NotSpecified,KEGG,,,,
Blonanserin,CYP3A,substrate,NotSpecified,KEGG,,,,
Budesonide,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Buspirone,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Buspironehydrochloride,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Cisapride,CYP3A,substrate,NotSpecified,KEGG,,,,Narrow
Cisapride,CYP3A,substrate,NotSpecified,KEGG,,,,Narrow
Colchicine,CYP3A,substrate,NotSpecified,KEGG,,,,
Conivaptan,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Conivaptanhydrochloride,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Cyclosporine,CYP3A,substrate,NotSpecified,KEGG,,,,Narrow
Dihydroergotamine,CYP3A,substrate,NotSpecified,KEGG,,,,Narrow
Dihydroergotaminemesylate,CYP3A,substrate,NotSpecified,KEGG,,,,Narrow
Dihydroergotaminetartrate,CYP3A,substrate,NotSpecified,KEGG,,,,Narrow
Digitoxin,CYP3A,substrate,NotSpecified,KEGG,,,,
Darifenacin,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Darifenacinhydrobromide,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Darunavir,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Darunavirethanolate,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Dasatinib,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Dasatinib,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Dronedarone,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Dronedaronehydrochloride,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Eletriptan,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Eletriptanhydrobromide,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Eplerenone,CYP3A,substrate,NotSpecified,KEGG,,,,
Ergotamine,CYP3A,substrate,NotSpecified,KEGG,,,,Narrow
Ergotaminetartrate,CYP3A,substrate,NotSpecified,KEGG,,,,Narrow
Everolimus,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Felodipine,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Fentanyl,CYP3A,substrate,NotSpecified,KEGG,,,,Narrow
Fentanylcitrate,CYP3A,substrate,NotSpecified,KEGG,,,,Narrow
Fluticasone,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Fluticasonepropionate,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Fluticasonefuroate,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Indinavir,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Indinavir,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Indinavirsulfate,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Indinavirsulfateethanolate,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Lopinavir,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Lovastatin,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Lurasidonehydrochloride,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Maraviroc,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Midazolam,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Midazolamhydrochloride,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Midazolammaleate,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Mefloquinehydrochloride,CYP3A,substrate,NotSpecified,KEGG,,,,
Nisoldipine,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Prednisolone,CYP3A,substrate,NotSpecified,KEGG,,,,
Phenobarbital,CYP3A,substrate,NotSpecified,KEGG,,,,
Phenobarbitalsodium,CYP3A,substrate,NotSpecified,KEGG,,,,
Phenobarbitaldiethylamine,CYP3A,substrate,NotSpecified,KEGG,,,,
Phenytoin,CYP3A,substrate,NotSpecified,KEGG,,,,
Phenytoinsodium,CYP3A,substrate,NotSpecified,KEGG,,,,
Phenytoin-phenobarbitalmixt,CYP3A,substrate,NotSpecified,KEGG,,,,
Phenytoin-phenobarbital-caffeineandsodiumbenzoate,CYP3A,substrate,NotSpecified,KEGG,,,,
Pimozide,CYP3A,substrate,NotSpecified,KEGG,,,,Narrow
Proxyphylline-ephedrine hydrochloride-phenobarbitalmixt,CYP3A,substrate,NotSpecified,KEGG,,,,
Quetiapine,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Quetiapinefumarate,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Quinidine,CYP3A,substrate,NotSpecified,KEGG,,,,Narrow
Quinidinegluconate,CYP3A,substrate,NotSpecified,KEGG,,,,Narrow
Quinidinepolygalacturonate,CYP3A,substrate,NotSpecified,KEGG,,,,Narrow
Quinidinesulfate,CYP3A,substrate,NotSpecified,KEGG,,,,Narrow
Quinidinephenylethylbarbiturate,CYP3A,substrate,NotSpecified,KEGG,,,,Narrow
Rilpivirine,CYP3A,substrate,NotSpecified,KEGG,,,,
Rilpivirine hydrochloride,CYP3A,substrate,NotSpecified,KEGG,,,,
Rivaroxaban,CYP3A,substrate,NotSpecified,KEGG,,,,
Rosuvastatin,CYP3A,substrate,NotSpecified,KEGG,,,,
Rosuvastatincalcium,CYP3A,substrate,NotSpecified,KEGG,,,,
Saquinavir,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Saquinavirmesylate,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Sildenafil,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Sildenafilcitrate,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Simvastatin,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Sirolimus,CYP3A,substrate,NotSpecified,KEGG,,,,Narrow&Sensitive
Tacrolimus,CYP3A,substrate,NotSpecified,KEGG,,,,Narrow
Tacrolimus,CYP3A,substrate,NotSpecified,KEGG,,,,Narrow
Tadalafil,CYP3A,substrate,NotSpecified,KEGG,,,,
Terfenadine,CYP3A,substrate,NotSpecified,KEGG,,,,Narrow
Ticagrelor,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Tipranavir,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Tipranavirdisodium,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Tolvaptan,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Triazolam,CYP3A,substrate,NotSpecified,KEGG,,,,
Vardenafil,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Vardenafildihydrochoride,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Vardenafilhydrochloridehydrate,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
Vardenafilhydrochloride,CYP3A,substrate,NotSpecified,KEGG,,,,Sensitive
alfentanil,CYP3A4,Substrate,NotSpecified,ildcare,,,,
almotriptan,CYP3A4,Substrate,NotSpecified,ildcare,,,,
alprazolam,CYP3A4,Substrate,NotSpecified,ildcare,,,,
amitriptyline,CYP3A4,Substrate,NotSpecified,ildcare,,,,
amiodarone,CYP3A4,Substrate,NotSpecified,ildcare,,,,
amlodipine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
amprenavir,CYP3A4,Substrate,NotSpecified,ildcare,,,,
aprepitant,CYP3A4,Substrate,NotSpecified,ildcare,,,,
atorvastatin,CYP3A4,Substrate,NotSpecified,ildcare,,,,
bepridil,CYP3A4,Substrate,NotSpecified,ildcare,,,,
bexarotene,CYP3A4,Substrate,NotSpecified,ildcare,,,,
bromocriptine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
budesonide,CYP3A4,Substrate,NotSpecified,ildcare,,,,
buprenorphine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
buspirone,CYP3A4,Substrate,NotSpecified,ildcare,,,,
busulfan,CYP3A4,Substrate,NotSpecified,ildcare,,,,
cannabinoids,CYP3A4,Substrate,NotSpecified,ildcare,,,,
caffeine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
carbamazepine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
cevimeline,CYP3A4,Substrate,NotSpecified,ildcare,,,,
chlorpheniramine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
cilostazol,CYP3A4,Substrate,NotSpecified,ildcare,,,,
cisapride,CYP3A4,Substrate,NotSpecified,ildcare,,,,
citalopram,CYP3A4,Substrate,NotSpecified,ildcare,,,,
clarithromycin,CYP3A4,Substrate,NotSpecified,ildcare,,,,
clindamycin,CYP3A4,Substrate,NotSpecified,ildcare,,,,
clomipramine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
clonazepam,CYP3A4,Substrate,NotSpecified,ildcare,,,,
clopidogrel,CYP3A4,Substrate,NotSpecified,ildcare,,,,
cocaine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
cyclobenzaprine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
cyclophosphamide,CYP3A4,Substrate,NotSpecified,ildcare,,,,
cyclosporine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
dapsone,CYP3A4,Substrate,NotSpecified,ildcare,,,,
delavirdine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
desogestrel,CYP3A4,Substrate,NotSpecified,ildcare,,,,
dexamethasone,CYP3A4,Substrate,NotSpecified,ildcare,,,,
dextromethorphan,CYP3A4,Substrate,NotSpecified,ildcare,,,,
diazepam,CYP3A4,Substrate,NotSpecified,ildcare,,,,
dihydroergotamine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
diltiazem,CYP3A4,Substrate,NotSpecified,ildcare,,,,
disopyramide,CYP3A4,Substrate,NotSpecified,ildcare,,,,
docetaxel,CYP3A4,Substrate,NotSpecified,ildcare,,,,
dofetilide,CYP3A4,Substrate,NotSpecified,ildcare,,,,
dolasetron,CYP3A4,Substrate,NotSpecified,ildcare,,,,
donepezil,CYP3A4,Substrate,NotSpecified,ildcare,,,,
doxorubicin,CYP3A4,Substrate,NotSpecified,ildcare,,,,
dronabinol,CYP3A4,Substrate,NotSpecified,ildcare,,,,
dutasteride,CYP3A4,Substrate,NotSpecified,ildcare,,,,
efavirenz,CYP3A4,Substrate,NotSpecified,ildcare,,,,
ergotamine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
erythromycin,CYP3A4,Substrate,NotSpecified,ildcare,,,,
esomeprazole,CYP3A4,Substrate,NotSpecified,ildcare,,,,
estrogensoral,CYP3A4,Substrate,NotSpecified,ildcare,,,,
contraceptives,CYP3A4,Substrate,NotSpecified,ildcare,,,,
ethinylestradiol,CYP3A4,Substrate,NotSpecified,ildcare,,,,
ethosuximide,CYP3A4,Substrate,NotSpecified,ildcare,,,,
etonogestrel,CYP3A4,Substrate,NotSpecified,ildcare,,,,
etoposide,CYP3A4,Substrate,NotSpecified,ildcare,,,,
exemestane,CYP3A4,Substrate,NotSpecified,ildcare,,,,
felodipine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
fentanyl,CYP3A4,Substrate,NotSpecified,ildcare,,,,
fexofenadine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
finasteride,CYP3A4,Substrate,NotSpecified,ildcare,,,,
flutamide,CYP3A4,Substrate,NotSpecified,ildcare,,,,
fluticasone,CYP3A4,Substrate,NotSpecified,ildcare,,,,
fluvestrant,CYP3A4,Substrate,NotSpecified,ildcare,,,,
galantamine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
haloperidol,CYP3A4,Substrate,NotSpecified,ildcare,,,,
hydrocodone,CYP3A4,Substrate,NotSpecified,ildcare,,,,
hydrocortisone,CYP3A4,Substrate,NotSpecified,ildcare,,,,
ifosfamide,CYP3A4,Substrate,NotSpecified,ildcare,,,,
imatinib,CYP3A4,Substrate,NotSpecified,ildcare,,,,
imipramine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
indinavir,CYP3A4,Substrate,NotSpecified,ildcare,,,,
isradipine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
itraconazole,CYP3A4,Substrate,NotSpecified,ildcare,,,,
ketoconazole,CYP3A4,Substrate,NotSpecified,ildcare,,,,
lansoprazole,CYP3A4,Substrate,NotSpecified,ildcare,,,,
letrozole,CYP3A4,Substrate,NotSpecified,ildcare,,,,
levobupivacaine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
lidocaine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
lopinavir,CYP3A4,Substrate,NotSpecified,ildcare,,,,
loratadine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
losartan,CYP3A4,Substrate,NotSpecified,ildcare,,,,
lovastatin,CYP3A4,Substrate,NotSpecified,ildcare,,,,
methadone,CYP3A4,Substrate,NotSpecified,ildcare,,,,
methylprednisolone,CYP3A4,Substrate,NotSpecified,ildcare,,,,
miconazole,CYP3A4,Substrate,NotSpecified,ildcare,,,,
midazolam,CYP3A4,Substrate,NotSpecified,ildcare,,,,
mifepristone,CYP3A4,Substrate,NotSpecified,ildcare,,,,
mirtazapine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
modafinil,CYP3A4,Substrate,NotSpecified,ildcare,,,,
mometasone,CYP3A4,Substrate,NotSpecified,ildcare,,,,
montelukast,CYP3A4,Substrate,NotSpecified,ildcare,,,,
nateglinide,CYP3A4,Substrate,NotSpecified,ildcare,,,,
nefazodone,CYP3A4,Substrate,NotSpecified,ildcare,,,,
nelfinavir,CYP3A4,Substrate,NotSpecified,ildcare,,,,
nevirapine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
nicardipine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
nifedipine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
nimodipine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
nisoldipine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
nitrendipine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
norethindrone,CYP3A4,Substrate,NotSpecified,ildcare,,,,
omeprazole,CYP3A4,Substrate,NotSpecified,ildcare,,,,
ondansetron,CYP3A4,Substrate,NotSpecified,ildcare,,,,
contraceptives,CYP3A4,Substrate,NotSpecified,ildcare,,,,
oxybutynin,CYP3A4,Substrate,NotSpecified,ildcare,,,,
paclitaxel,CYP3A4,Substrate,NotSpecified,ildcare,,,,
pantoprazole,CYP3A4,Substrate,NotSpecified,ildcare,,,,
pimozide,CYP3A4,Substrate,NotSpecified,ildcare,,,,
pioglitazone,CYP3A4,Substrate,NotSpecified,ildcare,,,,
prednisolone,CYP3A4,Substrate,NotSpecified,ildcare,,,,
prednisone,CYP3A4,Substrate,NotSpecified,ildcare,,,,
progesterone/,CYP3A4,Substrate,NotSpecified,ildcare,,,,
progestins,CYP3A4,Substrate,NotSpecified,ildcare,,,,
quetiapine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
quinidine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
quinine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
rabeprazole,CYP3A4,Substrate,NotSpecified,ildcare,,,,
repaglinide,CYP3A4,Substrate,NotSpecified,ildcare,,,,
rifabutin,CYP3A4,Substrate,NotSpecified,ildcare,,,,
rifampin,CYP3A4,Substrate,NotSpecified,ildcare,,,,
ritonavir,CYP3A4,Substrate,NotSpecified,ildcare,,,,
salmeterol,CYP3A4,Substrate,NotSpecified,ildcare,,,,
saquinavir,CYP3A4,Substrate,NotSpecified,ildcare,,,,
sertraline,CYP3A4,Substrate,NotSpecified,ildcare,,,,
sibutramine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
sildenafil,CYP3A4,Substrate,NotSpecified,ildcare,,,,
simvastatin,CYP3A4,Substrate,NotSpecified,ildcare,,,,
sirolimus,CYP3A4,Substrate,NotSpecified,ildcare,,,,
tacrolimus,CYP3A4,Substrate,NotSpecified,ildcare,,,,
tamoxifen,CYP3A4,Substrate,NotSpecified,ildcare,,,,
temazepam,CYP3A4,Substrate,NotSpecified,ildcare,,,,
testosterone,CYP3A4,Substrate,NotSpecified,ildcare,,,,
tiagabine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
tolterodine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
toremifene,CYP3A4,Substrate,NotSpecified,ildcare,,,,
tramadol,CYP3A4,Substrate,NotSpecified,ildcare,,,,
trazodone,CYP3A4,Substrate,NotSpecified,ildcare,,,,
triazolam,CYP3A4,Substrate,NotSpecified,ildcare,,,,
trimetrexate,CYP3A4,Substrate,NotSpecified,ildcare,,,,
valdecoxib,CYP3A4,Substrate,NotSpecified,ildcare,,,,
verapamil,CYP3A4,Substrate,NotSpecified,ildcare,,,,
vinblastine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
vincristine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
vinorelbine,CYP3A4,Substrate,NotSpecified,ildcare,,,,
voriconazole,CYP3A4,Substrate,NotSpecified,ildcare,,,,
(R)-Warfarin,CYP3A4,Substrate,NotSpecified,ildcare,,,,
zaleplon,CYP3A4,Substrate,NotSpecified,ildcare,,,,
zileuton,CYP3A4,Substrate,NotSpecified,ildcare,,,,
ziprasidone,CYP3A4,Substrate,NotSpecified,ildcare,,,,
zolpidem,CYP3A4,Substrate,NotSpecified,ildcare,,,,
zonisamide,CYP3A4,Substrate,NotSpecified,ildcare,,,,
acitretin,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
amiodarone,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
amprenavir,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
aprepitant,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
cimetidine,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
ciprofloxacin,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
clarithromycin,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
cyclosporine,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
danazol,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
delavirdine,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
diltiazem,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
diethyldithiocarbamate,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
efavirenz,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
erythromycin,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
ethinylestradiol,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
fluconazole,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
fluoxetine,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
fluvoxamine,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
gestodene,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
grapefruit,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
indinavir,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
imatinib,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
isoniazid,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
itraconazole,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
ketoconazole,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
metronidazole,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
methylprednisolone,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
miconazole,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
mifepristone,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
nefazodone,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
nelfinavir,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
nicardipine,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
nifedipine,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
norethindrone,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
norfloxacin,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
norfluoxetine,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
oxiconazole,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
prednisone,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
quinine,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
ritonavir,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
roxithromycin,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
saquinavir,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
sertraline,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
Synercid,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
troleandomycin,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
verapamil,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
voriconazole,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
zafirlukast,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
zileuton,CYP3A4,inhibitor,NotSpecified,ildcare,,,,
aminoglutethimide,CYP3A4,Inducer,NotSpecified,ildcare,,,,
aprepitant,CYP3A4,Inducer,NotSpecified,ildcare,,,,
carbamazepine,CYP3A4,Inducer,NotSpecified,ildcare,,,,
dexamethasone,CYP3A4,Inducer,NotSpecified,ildcare,,,,
efavirenz,CYP3A4,Inducer,NotSpecified,ildcare,,,,
ethosuximide,CYP3A4,Inducer,NotSpecified,ildcare,,,,
garlicsupplements,CYP3A4,Inducer,NotSpecified,ildcare,,,,
glucocorticoids,CYP3A4,Inducer,NotSpecified,ildcare,,,,
glutethimide,CYP3A4,Inducer,NotSpecified,ildcare,,,,
griseofulvin,CYP3A4,Inducer,NotSpecified,ildcare,,,,
modafinil,CYP3A4,Inducer,NotSpecified,ildcare,,,,
nafcillin,CYP3A4,Inducer,NotSpecified,ildcare,,,,
nevirapine,CYP3A4,Inducer,NotSpecified,ildcare,,,,
oxcarbazepine,CYP3A4,Inducer,NotSpecified,ildcare,,,,
phenobarbital,CYP3A4,Inducer,NotSpecified,ildcare,,,,
phenytoin,CYP3A4,Inducer,NotSpecified,ildcare,,,,
primidone,CYP3A4,Inducer,NotSpecified,ildcare,,,,
rifabutin,CYP3A4,Inducer,NotSpecified,ildcare,,,,
rifampin,CYP3A4,Inducer,NotSpecified,ildcare,,,,
rifapentine,CYP3A4,Inducer,NotSpecified,ildcare,,,,
StJohn'swort,CYP3A4,Inducer,NotSpecified,ildcare,,,,
Aldesleukin,CYP3A4,inhibitor,NotSpecified,DrugBank,DB00041,,,
Pegvisomant,CYP3A4,inducer,NotSpecified,DrugBank,DB00082,,,
Cyclosporine,CYP3A4,"substrate,inhibitor",NotSpecified,DrugBank,DB00091,,,
Calcitriol,CYP3A4,"substrate,inducer",NotSpecified,DrugBank,DB00136,,,
Ergocalciferol,CYP3A4,substrate,NotSpecified,DrugBank,DB00153,,,
Cholecalciferol,CYP3A4,substrate,NotSpecified,DrugBank,DB00169,,,
Pravastatin,CYP3A4,"substrate,inhibitor",NotSpecified,DrugBank,DB00175,,,
Fluvoxamine,CYP3A4,inhibitor,NotSpecified,DrugBank,DB00176,,,
Flunisolide,CYP3A4,substrate,NotSpecified,DrugBank,DB00180,,,
Nicotine,CYP3A4,substrate,NotSpecified,DrugBank,DB00184,,,
Cevimeline,CYP3A4,substrate,NotSpecified,DrugBank,DB00185,,,
Bortezomib,CYP3A4,"substrate,inhibitor",NotSpecified,DrugBank,DB00188,,,
Tramadol,CYP3A4,"substrate,inhibitor",NotSpecified,DrugBank,DB00193,,,
Fluconazole,CYP3A4,inhibitor,NotSpecified,DrugBank,DB00196,,,
Troglitazone,CYP3A4,"substrate,inhibitor,inducer",NotSpecified,DrugBank,DB00197,,,
Erythromycin,CYP3A4,"substrate,inhibitor",NotSpecified,DrugBank,DB00199,,,
Caffeine,CYP3A4,"substrate,inhibitor",NotSpecified,DrugBank,DB00201,,,
Sildenafil,CYP3A4,"substrate,inhibitor",NotSpecified,DrugBank,DB00203,,,
Dofetilide,CYP3A4,substrate,NotSpecified,DrugBank,DB00204,,,
Azithromycin,CYP3A4,"substrate,inhibitor",NotSpecified,DrugBank,DB00207,,,
